Longitude,Latitude,datetime,UHI Index,geometry,distancia_Bronx,distancia_Manhattan,air_temp,HR,wind_speed,wind_dir,solar_flux,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,LST,NDVI,NDBI,NDWI,SWIR_Diff
-73.96841667,40.78497,2021-07-24 15:39:00,0.961530852,POINT (-73.96841667 40.78497),0.17695622336727257,0.8142494864883656,26.949288425907493,47.44067361138763,3.050711574092509,156.68538889110104,579.7909273851354,533.0,533.0,602.5,715.0,646.0,806.0,2464.0,3166.0,3112.0,3372.0,3360.0,1853.0,34.7,0.632,0.02972,-0.6807,1507.0
-73.96828833,40.78494,2021-07-24 15:39:00,0.961530852,POINT (-73.96828833 40.78494),0.1771764547140503,0.814730600691367,26.949282678024204,47.44075982963694,3.0507173219757955,156.68607863709545,579.7647361969588,426.0,426.0,636.0,755.5,659.5,880.5,2540.0,3344.0,3412.0,3616.0,3616.0,1871.0,34.7,0.6313,0.0391,-0.68,1745.0
-73.968165,40.78491167,2021-07-24 15:39:00,0.961530852,POINT (-73.968165 40.78491167),0.17739070694923942,0.8151830794471893,26.949276925743128,47.4408461138531,3.0507230742568723,156.68676891082475,579.738524969516,426.0,426.0,529.5,639.5,548.5,792.5,2636.0,3202.0,2810.0,3370.0,3616.0,1833.0,34.62,0.667,0.06073,-0.716,1783.0
-73.96804,40.78488167,2021-07-24 15:39:00,0.961530852,POINT (-73.96804 40.78488167),0.1775986568055904,0.8156503120405393,26.949271653188113,47.44092520217838,3.050728346811892,156.68740161742704,579.714499693812,426.0,426.0,529.5,639.5,548.5,792.5,2636.0,3202.0,2810.0,3370.0,3616.0,1833.0,34.06,0.667,0.06073,-0.716,1783.0
-73.96791667,40.78484167,2021-07-24 15:39:00,0.959367137,POINT (-73.96791667 40.78484167),0.17773420191662415,0.8162146602971262,26.94927102538128,47.44093461928081,3.0507289746187203,156.68747695424645,579.7116389873636,426.0,426.0,557.0,673.5,551.0,792.5,2636.0,3202.0,3276.0,3370.0,3616.0,1833.0,34.06,0.6523,0.06073,-0.703,1783.0
-73.967795,40.7848,2021-07-24 15:39:00,0.959367137,POINT (-73.967795 40.7848),0.17785252804265306,0.8167899403615795,26.9492713693397,47.44092945990452,3.0507286306603008,156.68743567923613,579.7132062912281,426.0,426.0,590.0,739.0,620.5,905.5,2808.0,3536.0,3454.0,3738.0,3616.0,1970.0,33.62,0.654,0.011185,-0.714,1646.0
-73.96768333,40.78474667,2021-07-24 15:39:00,0.959367137,POINT (-73.96768333 40.78474667),0.1778603449152828,0.8174709614888227,26.949278323080712,47.440825153789305,3.0507216769192875,156.68660123031447,579.7448921711143,426.0,426.0,590.0,739.0,620.5,905.5,2808.0,3536.0,3454.0,3738.0,3616.0,1970.0,33.62,0.654,0.011185,-0.714,1646.0
-73.967575,40.78469,2021-07-24 15:39:00,0.959367137,POINT (-73.967575 40.78469),0.1778344292319386,0.8181795843492263,26.949287233303522,47.44069150044716,3.0507127666964764,156.68553200357718,579.7854930863882,428.0,428.0,638.5,758.5,683.5,1003.5,2338.0,2938.0,2568.0,3138.0,3656.0,1766.0,33.62,0.59,0.10895,-0.643,1890.0
-73.967465,40.78463167,2021-07-24 15:39:00,0.961530852,POINT (-73.967465 40.78463167),0.1778021173497515,0.8189039275960772,26.949296616494824,47.44055075257768,3.0507033835051787,156.68440602062145,579.8282491614024,428.0,428.0,663.5,789.5,730.0,1003.5,2338.0,2938.0,2622.0,3138.0,3656.0,1766.0,33.66,0.576,0.10895,-0.6313,1890.0
-73.96735167,40.784575,2021-07-24 15:39:00,0.961530852,POINT (-73.96735167 40.784575),0.17779078769582113,0.8196108956717704,26.949304763126396,47.440428553104084,3.0506952368736058,156.68342842483267,579.8653706459377,428.0,428.0,395.5,547.0,366.5,838.0,2632.0,3428.0,3644.0,3628.0,3656.0,1840.0,33.66,0.724,0.0322,-0.793,1816.0
-73.96724167,40.784515,2021-07-24 15:39:00,0.961530852,POINT (-73.96724167 40.784515),0.17774578826916665,0.8203455821395268,26.94931485872703,47.44027711909457,3.0506851412729707,156.6822169527565,579.9113729328294,470.0,470.0,428.5,535.5,447.5,904.0,2466.0,2990.0,2788.0,3296.0,3396.0,1878.0,33.53,0.696,0.0636,-0.7495,1518.0
-73.96713167,40.78445333,2021-07-24 15:40:00,0.961530852,POINT (-73.96713167 40.78445333),0.17768887341916795,0.8210941728731829,26.98220946239739,47.39569591362876,3.1644189247947736,146.26972902462722,606.9411570804997,470.0,470.0,621.0,795.0,675.0,931.0,2446.0,2972.0,3170.0,3142.0,3396.0,1858.0,33.53,0.5776,0.0666,-0.655,1538.0
-73.96702833,40.784395,2021-07-24 15:40:00,0.963694567,POINT (-73.96702833 40.784395),0.1776320422151625,0.8217983255028753,26.98222667151682,47.395506613314964,3.164453343033644,146.26559883596275,606.9905472532786,470.0,470.0,570.5,676.5,625.0,931.0,2446.0,2972.0,3424.0,3142.0,3396.0,1858.0,33.53,0.6294,0.0666,-0.678,1538.0
-73.96691667,40.78432,2021-07-24 15:40:00,0.963694567,POINT (-73.96691667 40.78432),0.17749000948060722,0.8226806401201164,26.98225402739508,47.39520569865414,3.164508054790158,146.25903342518112,607.069058623876,474.0,474.0,642.5,834.5,690.0,929.5,2540.0,3162.0,3212.0,3372.0,3580.0,1881.0,33.53,0.5825,0.06198,-0.6626,1699.0
-73.966775,40.784245,2021-07-24 15:40:00,0.961530852,POINT (-73.966775 40.784245),0.1774429286027055,0.8235842892086169,26.982273915689255,47.39498692741815,3.1645478313785174,146.25426023457797,607.1261380281717,474.0,474.0,626.5,722.0,656.0,929.5,2540.0,3162.0,2934.0,3372.0,3580.0,1881.0,33.53,0.6284,0.06198,-0.6694,1699.0
-73.96649667,40.78412667,2021-07-24 15:40:00,0.961530852,POINT (-73.96649667 40.78412667),0.1775405381999442,0.8250380404319326,26.98229160865952,47.39479230474527,3.1645832173190422,146.25001392171495,607.1769168528255,474.0,474.0,452.0,592.0,490.5,809.0,2554.0,3052.0,3598.0,3294.0,3580.0,1788.0,33.44,0.6753,0.0796,-0.742,1792.0
-73.96636333,40.78407833,2021-07-24 15:40:00,0.961530852,POINT (-73.96636333 40.78407833),0.17764154959417622,0.8256382355340047,26.98229391718767,47.394766910935644,3.1645878343753373,146.24945987495954,607.183542328609,474.0,474.0,606.5,743.0,676.5,953.0,2618.0,3324.0,3004.0,3582.0,3580.0,1935.0,34.25,0.6343,0.03708,-0.6914,1645.0
-73.966235,40.78403333,2021-07-24 15:40:00,0.961530852,POINT (-73.966235 40.78403333),0.1777480721610567,0.8261943221593676,26.98229499290332,47.39475507806354,3.164589985806631,146.24920170320433,607.1866296325152,503.0,503.0,571.0,721.0,647.5,856.5,2646.0,3424.0,3828.0,3656.0,2920.0,1981.0,34.25,0.6523,-0.07947,-0.714,939.0
-73.96611667,40.783995,2021-07-24 15:40:00,0.961530852,POINT (-73.96611667 40.783995),0.17786670965775742,0.8266690103638674,26.982293640125224,47.39476995862261,3.164587280250437,146.2495263699476,607.1827471593768,637.0,637.0,833.5,1028.0,1030.0,1404.0,2488.0,2868.0,3004.0,2998.0,3252.0,2116.0,34.3,0.4722,0.06274,-0.5493,1136.0
-73.96598333,40.78396167,2021-07-24 15:40:00,0.963694567,POINT (-73.96598333 40.78396167),0.17806560859520537,0.8270948142751335,26.982284856770754,47.394866575521746,3.1645697135415025,146.25163437501976,607.1575389320554,637.0,637.0,715.5,891.5,779.0,1326.0,2576.0,3028.0,3264.0,3166.0,3252.0,2035.0,34.3,0.545,0.03568,-0.6177,1217.0
-73.96585833,40.78393,2021-07-24 15:40:00,0.963694567,POINT (-73.96585833 40.78393),0.1782484837132554,0.8274927787927072,26.982276904571943,47.3949540497086,3.1645538091438903,146.25354290273313,607.1347161214824,637.0,637.0,998.5,1137.0,1092.0,1326.0,2576.0,3028.0,3024.0,3166.0,3252.0,2035.0,34.3,0.454,0.03568,-0.5044,1217.0
-73.96561167,40.78386,2021-07-24 15:40:00,0.965858282,POINT (-73.96561167 40.78386),0.17855687998602854,0.8283406086635084,26.98226662773531,47.39506709491158,3.164533255470622,146.25600934352542,607.1052216003421,637.0,637.0,739.5,947.5,898.0,1206.0,2814.0,3200.0,3540.0,3370.0,3252.0,2010.0,34.06,0.543,0.00806,-0.6245,1242.0
-73.96548333,40.78382333,2021-07-24 15:40:00,0.965858282,POINT (-73.96548333 40.78382333),0.17871452426748413,0.8287757989623807,26.982261415306247,47.39512443163127,3.164522830612496,146.25726032650044,607.0902619289321,639.5,639.5,1130.0,1261.0,1341.0,1648.0,2198.0,2516.0,2406.0,2582.0,3024.0,2164.0,35.62,0.3323,0.0917,-0.3801,860.0
-73.96535,40.78378667,2021-07-24 15:40:00,0.968021997,POINT (-73.96535 40.78378667),0.17888710579394262,0.8292065820651651,26.982254912618902,47.395195961192094,3.1645098252378023,146.2588209714638,607.0715992162458,639.5,639.5,889.0,1080.0,1008.5,1648.0,2198.0,2516.0,2798.0,2582.0,3024.0,2164.0,35.44,0.3994,0.0917,-0.478,860.0
-73.96521667,40.78374667,2021-07-24 15:40:00,0.968142203,POINT (-73.96521667 40.78374667),0.17903639367836055,0.8296659938652013,26.982250820867552,47.39524097045691,3.164501641735109,146.2598029917869,607.0598558898818,639.5,639.5,1091.0,1250.0,1259.0,1346.0,2334.0,2608.0,2444.0,2754.0,3024.0,1952.0,35.44,0.352,0.07385,-0.41,1072.0
-73.96494833,40.78367,2021-07-24 15:40:00,0.970305918,POINT (-73.96494833 40.78367),0.17936001616032515,0.8305306780704031,26.982239660471674,47.39536373481156,3.164479320943352,146.26248148679772,607.0278255537103,639.5,639.5,750.5,975.0,914.5,1104.0,2410.0,2796.0,2756.0,2914.0,3024.0,1848.0,34.78,0.4827,0.03918,-0.577,1176.0
-73.96482,40.78363167,2021-07-24 15:40:00,0.970305918,POINT (-73.96482 40.78363167),0.1795023559988702,0.8309522817504595,26.9822354859592,47.39540965444878,3.164470971918405,146.26348336979143,607.0158447029108,566.5,566.5,822.0,987.5,921.5,1244.0,2090.0,2508.0,2748.0,2532.0,2616.0,1774.0,34.78,0.4348,0.02107,-0.5063,842.0
-73.9647,40.78359333,2021-07-24 15:40:00,0.970305918,POINT (-73.9647 40.78359333),0.1796178940326404,0.8313672077854644,26.982233378740236,47.39543283385738,3.1644667574804766,146.26398910234283,607.0097969844835,566.5,566.5,769.0,891.5,779.0,1244.0,2090.0,2508.0,2868.0,2532.0,2616.0,1774.0,34.78,0.4753,0.02107,-0.531,842.0
-73.96458167,40.78355667,2021-07-24 15:40:00,0.968142203,POINT (-73.96458167 40.78355667),0.17973884424359565,0.8317590308187912,26.98223042789561,47.395465293148305,3.1644608557912175,146.2646973050539,607.0013280603972,566.5,566.5,1034.0,1166.0,1156.0,1244.0,2090.0,2508.0,2296.0,2532.0,2616.0,1774.0,35.9,0.3652,0.02107,-0.4163,842.0
-73.96446667,40.78351167,2021-07-24 15:40:00,0.968142203,POINT (-73.96446667 40.78351167),0.1797925024703384,0.8322332012504449,26.982234393671096,47.395421669617924,3.1644687873421953,146.26374551893656,607.0127098360501,566.5,566.5,737.0,877.0,811.0,1044.0,2354.0,2888.0,2996.0,2894.0,2616.0,1802.0,35.22,0.534,-0.0494,-0.5938,814.0
-73.964355,40.783465,2021-07-24 15:40:00,0.968142203,POINT (-73.964355 40.783465),0.17982384264990303,0.8327200543525394,26.98224039044803,47.39535570507163,3.164480780896066,146.26230629247203,607.0299205858552,632.5,632.5,742.0,806.0,811.5,1030.0,2020.0,2328.0,2780.0,2444.0,3092.0,1667.0,35.22,0.4856,0.141,-0.5166,1425.0
-73.96424333,40.783415,2021-07-24 15:40:00,0.968142203,POINT (-73.96424333 40.783415),0.17983198409562207,0.8332370965603184,26.982248793539416,47.395263271066476,3.1644975870788237,146.26028955054124,607.054037458111,632.5,632.5,742.0,806.0,811.5,1030.0,2020.0,2328.0,2780.0,2444.0,3092.0,1667.0,34.3,0.4856,0.141,-0.5166,1425.0
-73.96413333,40.78336667,2021-07-24 15:40:00,0.968142203,POINT (-73.96413333 40.78336667),0.17984551796547898,0.8337319946003814,26.98225636266237,47.39518001071396,3.1645127253247356,146.25847296103169,607.0757608409958,632.5,632.5,933.0,1011.5,1026.0,1030.0,2020.0,2328.0,2128.0,2444.0,3092.0,1667.0,34.3,0.394,0.141,-0.428,1425.0
-73.96403,40.78330833,2021-07-24 15:40:00,0.968142203,POINT (-73.96403 40.78330833),0.17977009517625764,0.8343284695549515,26.982272916910805,47.39499791398117,3.1645458338216064,146.25449994140735,607.1232715340041,548.5,548.5,564.5,694.0,627.5,934.0,2434.0,2976.0,3186.0,3006.0,2932.0,1795.0,33.38,0.6216,-0.007446,-0.681,1137.0
-73.96392667,40.78325167,2021-07-24 15:40:00,0.970305918,POINT (-73.96392667 40.78325167),0.17970532025750585,0.8349030604721805,26.98228820856691,47.39482970576401,3.164576417133818,146.25082994394188,607.1671585870283,548.5,548.5,616.5,726.5,672.0,1072.0,2304.0,2718.0,2656.0,2860.0,2932.0,1827.0,34.0,0.5786,0.0379,-0.6304,1105.0
-73.96383167,40.78319,2021-07-24 15:40:00,0.970305918,POINT (-73.96383167 40.78319),0.17958031812166175,0.8355281041823635,26.982309247546773,47.39459827698549,3.164618495093547,146.24578058877447,607.2275404592389,548.5,548.5,986.5,1103.0,1019.5,1072.0,2304.0,2718.0,2346.0,2860.0,2932.0,1827.0,34.0,0.4229,0.0379,-0.4675,1105.0
-73.96376,40.78311167,2021-07-24 15:40:00,0.970305918,POINT (-73.96376 40.78311167),0.1792702005433322,0.8363310789548869,26.982348367990255,47.39416795210725,3.164696735980502,146.23639168233987,607.3398161320192,548.5,548.5,1023.0,1137.0,1148.0,1470.0,1954.0,2148.0,2132.0,2212.0,2932.0,1826.0,34.0,0.3079,0.1543,-0.3547,1106.0
-73.96371,40.78302,2021-07-24 15:40:00,0.970305918,POINT (-73.96371 40.78302),0.17880268364843677,0.8372785755841339,26.982402718087375,47.393570101038804,3.1648054361747633,146.22334765902838,607.4958009107856,548.5,548.5,1239.0,1342.0,1365.0,1470.0,1954.0,2148.0,2048.0,2212.0,2932.0,1826.0,34.25,0.231,0.1543,-0.2683,1106.0
-73.96366167,40.78293333,2021-07-24 15:40:00,0.965978488,POINT (-73.96366167 40.78293333),0.17836346436805517,0.8381729743709141,26.982453805139606,47.393008143464336,3.164907610279211,146.2110867664947,607.6424207506675,476.5,476.5,658.0,847.0,754.5,1032.0,2456.0,2894.0,2472.0,3050.0,3206.0,1898.0,34.25,0.5474,0.05115,-0.6294,1308.0
-73.96362333,40.78284,2021-07-24 15:40:00,0.965978488,POINT (-73.96362333 40.78284),0.1778480893914891,0.8391396106562956,26.982512267416492,47.39236505841855,3.1650245348329915,146.19705582004107,607.8102074853422,476.5,476.5,604.5,778.5,693.0,1032.0,2456.0,2894.0,3032.0,3050.0,3206.0,1898.0,34.25,0.576,0.05115,-0.655,1308.0
-73.96356167,40.78263333,2021-07-24 15:40:00,0.970305918,POINT (-73.96356167 40.78263333),0.17663450503849965,0.8412862062151439,26.982647518310046,47.39087729858945,3.1652950366200994,146.16459560558803,608.1983775498427,476.5,476.5,768.0,896.5,897.5,1040.0,2680.0,3220.0,2740.0,3414.0,3206.0,1946.0,33.72,0.5645,-0.00218,-0.6147,1260.0
-73.96353167,40.78252667,2021-07-24 15:40:00,0.965978488,POINT (-73.96353167 40.78252667),0.1760020083183722,0.8423938845122597,26.982717722100272,47.39010505689697,3.16543544420055,146.1477466959339,608.3998624277901,476.5,476.5,656.0,833.5,710.5,872.5,2578.0,3154.0,2740.0,3324.0,3206.0,1856.0,33.72,0.5815,0.00818,-0.656,1350.0
-73.96350333,40.78242,2021-07-24 15:40:00,0.965978488,POINT (-73.96350333 40.78242),0.1753639780626759,0.8435017883147157,26.982788313843713,47.38932854771911,3.1655766276874355,146.1308046775077,608.60246073147,476.5,476.5,520.5,725.5,599.5,872.5,2578.0,3154.0,2900.0,3324.0,3206.0,1856.0,33.56,0.626,0.00818,-0.717,1350.0
-73.96346833,40.782315,2021-07-24 15:40:00,0.965978488,POINT (-73.96346833 40.782315),0.17475714989085,0.8445888818229431,26.98285595426344,47.388584503102194,3.165711908526875,146.1145709767751,608.796588736065,371.5,371.5,390.5,484.0,315.0,731.5,2636.0,3424.0,3766.0,3630.0,3590.0,1710.0,33.22,0.7524,0.02367,-0.7954,1880.0
-73.96343167,40.78220833,2021-07-24 15:40:00,0.965978488,POINT (-73.96343167 40.78220833),0.17414357367698974,0.8456920345612255,26.982924348564584,47.38783216578955,3.165848697129172,146.0981563444993,608.9928803803624,371.5,371.5,381.5,520.5,295.0,754.0,2810.0,3624.0,4184.0,3850.0,3590.0,1793.0,33.34,0.749,-0.00471,-0.809,1797.0
-73.96338167,40.78211333,2021-07-24 15:40:00,0.965978488,POINT (-73.96338167 40.78211333),0.1736493695498661,0.8466658827406098,26.982980812140166,47.387211066458185,3.16596162428033,146.08460508636043,609.1549308422734,398.0,398.0,374.5,563.5,338.5,725.0,2728.0,3574.0,3628.0,3728.0,3408.0,1878.0,33.34,0.7275,-0.02377,-0.8105,1530.0
-73.96314833,40.78182333,2021-07-24 15:41:00,0.968142203,POINT (-73.96314833 40.78182333),0.17238142201043416,0.8495856445169223,27.013252955886486,47.42168792638377,3.183132389716218,148.8650824248375,603.404519654409,404.0,404.0,469.0,582.5,446.0,773.0,2560.0,3216.0,3394.0,3394.0,3250.0,1846.0,33.5,0.6934,0.00526,-0.746,1404.0
-73.963055,40.78173333,2021-07-24 15:41:00,0.968142203,POINT (-73.963055 40.78173333),0.17204957664762277,0.8504733245201186,27.01326960495648,47.42133829591392,3.183174012391201,148.85850604219036,603.4933424428216,404.0,404.0,561.0,735.0,659.0,773.0,2560.0,3216.0,2788.0,3394.0,3250.0,1846.0,33.5,0.6274,0.00526,-0.7036,1404.0
-73.96296,40.781645,2021-07-24 15:41:00,0.968142203,POINT (-73.96296 40.781645),0.17173329298749462,0.8513379785171812,27.013285578521426,47.42100285104998,3.1832139463035727,148.85219648403546,603.5785614118245,404.0,404.0,613.5,702.0,659.0,911.0,2328.0,2764.0,2868.0,2882.0,3250.0,1794.0,34.22,0.5947,0.0808,-0.636,1456.0
-73.96285333,40.78155833,2021-07-24 15:41:00,0.968142203,POINT (-73.96285333 40.78155833),0.17146252150263097,0.8521723937754553,27.013299856464705,47.42070301424125,3.183249641161757,148.84655669644252,603.6547342391881,404.0,404.0,576.0,688.5,643.0,911.0,2328.0,2764.0,2250.0,2882.0,3250.0,1794.0,33.97,0.6016,0.0808,-0.6553,1456.0
-73.96273667,40.78147167,2021-07-24 15:41:00,0.968142203,POINT (-73.96273667 40.78147167),0.17122078630178472,0.852993290623185,27.013313085997964,47.42042519404274,3.1832827149949114,148.841331030804,603.725313799141,395.0,395.0,340.5,522.0,298.0,749.5,2580.0,3164.0,3016.0,3280.0,3358.0,1681.0,33.97,0.717,0.02975,-0.806,1677.0
-73.96263,40.78139333,2021-07-24 15:41:00,0.968142203,POINT (-73.96263 40.78139333),0.17100494898913554,0.8537283777458551,27.013324899482523,47.420177110867044,3.183312248706306,148.83666470440372,603.7883387392563,395.0,395.0,373.0,581.5,346.5,749.5,2580.0,3164.0,3640.0,3280.0,3358.0,1681.0,34.97,0.6895,0.02975,-0.7896,1677.0
-73.96244333,40.78124333,2021-07-24 15:41:00,0.965978488,POINT (-73.96244333 40.78124333),0.1705367933952101,0.8551351605631725,27.01334926561121,47.4196654221646,3.183373164028026,148.82704008357203,603.9183320358056,395.0,395.0,489.0,622.5,537.0,926.0,2364.0,2876.0,3008.0,3044.0,3358.0,1735.0,34.97,0.6445,0.07733,-0.71,1623.0
-73.96228833,40.78109833,2021-07-24 15:41:00,0.968142203,POINT (-73.96228833 40.78109833),0.1700058279977914,0.8565020363385103,27.013375371630193,47.419117195765935,3.183438429075484,148.81672820607352,604.0576076470827,601.0,601.0,463.5,601.0,500.0,939.5,2572.0,3062.0,2862.0,3392.0,3640.0,1865.0,36.2,0.6714,0.08624,-0.737,1775.0
-73.96223667,40.78101333,2021-07-24 15:41:00,0.965978488,POINT (-73.96223667 40.78101333),0.1695771585850584,0.8573366664841988,27.01339468787174,47.41871155469334,3.1834867196793635,148.80909829066056,604.1606597957614,601.0,601.0,693.0,802.0,728.5,1055.0,2214.0,2596.0,3018.0,2778.0,3640.0,1685.0,36.2,0.528,0.1674,-0.5786,1955.0
-73.96211167,40.78086167,2021-07-24 15:41:00,0.968142203,POINT (-73.96211167 40.78086167),0.168908450272101,0.8587860647937087,27.013425733122205,47.418059604433594,3.183564332805524,148.79683541672722,604.326286206988,601.0,601.0,1173.0,1290.0,1343.0,1328.0,2706.0,3314.0,2738.0,3318.0,3640.0,2072.0,39.4,0.4397,0.0469,-0.4768,1568.0
-73.96204667,40.78079333,2021-07-24 15:41:00,0.968142203,POINT (-73.96204667 40.78079333),0.16863216559863325,0.8594262537364002,27.01343880999651,47.4177849900733,3.1835970249912737,148.79167005137876,604.3960513313779,564.5,564.5,1175.0,1301.0,1423.0,1425.0,2536.0,2950.0,2892.0,3152.0,3298.0,2068.0,39.4,0.388,0.0557,-0.4304,1230.0
-73.96198,40.78073333,2021-07-24 15:41:00,0.972469633,POINT (-73.96198 40.78073333),0.16841759883333962,0.8599751535002974,27.01344928876828,47.417564935866174,3.1836232219206955,148.78753093653023,604.4519555787625,564.5,564.5,1175.0,1301.0,1423.0,1425.0,2536.0,2950.0,2892.0,3152.0,3298.0,2068.0,39.4,0.388,0.0557,-0.4304,1230.0
-73.96192833,40.780675,2021-07-24 15:41:00,0.972469633,POINT (-73.96192833 40.780675),0.1681698363349925,0.8605216007254225,27.013460824878038,47.41732267756118,3.183652062195098,148.78297417317458,604.5135007243384,978.0,978.0,914.0,1025.0,1157.0,1425.0,2536.0,2950.0,2772.0,3152.0,2804.0,2068.0,39.4,0.4841,-0.02538,-0.527,736.0
-73.96188,40.78062667,2021-07-24 15:41:00,0.974633348,POINT (-73.96188 40.78062667),0.16798059288441236,0.8609664210880494,27.013469805904347,47.41713407600857,3.1836745147608823,148.7794266677805,604.5614144997237,978.0,978.0,914.0,1025.0,1157.0,1425.0,2536.0,2950.0,2772.0,3152.0,2804.0,2068.0,39.06,0.4841,-0.02538,-0.527,736.0
-73.96184,40.78058167,2021-07-24 15:41:00,0.974633348,POINT (-73.96184 40.78058167),0.1677894537158202,0.8613853394113242,27.013478680012906,47.41694771972897,3.1836967000322667,148.7759213949019,604.6087578688565,978.0,978.0,683.0,884.0,736.5,1234.0,2616.0,3204.0,3488.0,3294.0,2804.0,2028.0,40.28,0.5674,-0.0666,-0.648,776.0
-73.96180833,40.78055333,2021-07-24 15:41:00,0.974633348,POINT (-73.96180833 40.78055333),0.16768806015051752,0.8616406107453141,27.01348359508904,47.41684450313022,3.1837089877225924,148.7739799398304,604.6349798000119,978.0,978.0,683.0,884.0,736.5,1234.0,2616.0,3204.0,3488.0,3294.0,2804.0,2028.0,40.28,0.5674,-0.0666,-0.648,776.0
-73.961785,40.78053,2021-07-24 15:41:00,0.974633348,POINT (-73.961785 40.78053),0.16759645738053242,0.8618537043072749,27.01348792341318,47.41675360832314,3.183719808532959,148.77227025179238,604.6580714093357,978.0,978.0,1018.5,1168.0,1240.0,1576.0,2374.0,2728.0,2820.0,2726.0,2804.0,2064.0,40.28,0.4004,0.01374,-0.4565,740.0
-73.96177,40.78051667,2021-07-24 15:41:00,0.968142203,POINT (-73.96177 40.78051667),0.16754900662462513,0.8619732006137781,27.013490222728688,47.41670532269741,3.1837255568217357,148.7713620221657,604.6703382575841,978.0,978.0,774.0,902.0,847.0,1576.0,2374.0,2728.0,3046.0,2726.0,2804.0,2064.0,40.28,0.503,0.01374,-0.558,740.0
-73.96170833,40.780455,2021-07-24 15:41:00,0.972469633,POINT (-73.96170833 40.780455),0.16730651867308266,0.8625341591574773,27.01350165429373,47.41646525983169,3.1837541357343233,148.766846553977,604.7313256570449,978.0,978.0,774.0,902.0,847.0,1576.0,2374.0,2728.0,3046.0,2726.0,2804.0,2064.0,40.28,0.503,0.01374,-0.558,740.0
-73.96168,40.78043167,2021-07-24 15:41:00,0.974633348,POINT (-73.96168 40.78043167),0.1672293690629606,0.8627391905132085,27.013505457326513,47.41638539614324,3.18376364331628,148.76534435602775,604.7516148369413,978.0,978.0,1341.0,1527.0,1652.0,1648.0,2176.0,2360.0,2880.0,2464.0,2804.0,2186.0,40.28,0.2142,0.086,-0.2754,618.0
-73.96165,40.78040167,2021-07-24 15:41:00,0.974633348,POINT (-73.96165 40.78040167),0.16711119422958276,0.8630106064699645,27.013511012227248,47.41626874322776,3.1837775305681233,148.7631501702365,604.7812502323749,978.0,978.0,1341.0,1527.0,1652.0,1648.0,2176.0,2360.0,2880.0,2464.0,2804.0,2186.0,40.28,0.2142,0.086,-0.2754,618.0
-73.96157,40.780325,2021-07-24 15:41:00,0.972469633,POINT (-73.96157 40.780325),0.16681853208352782,0.8636969409473925,27.01352485095278,47.41597812999161,3.1838121273819517,148.7576838736517,604.855079833084,978.0,978.0,1662.0,1816.0,1981.0,1968.0,2532.0,2572.0,2576.0,2700.0,2804.0,2170.0,40.4,0.1722,0.04315,-0.2151,634.0
-73.961525,40.78028333,2021-07-24 15:41:00,0.974633348,POINT (-73.961525 40.78028333),0.16666366531962384,0.8640660414555191,27.01353220677646,47.41582365769441,3.1838305169411423,148.75477832329958,604.894323152397,978.0,978.0,1662.0,1816.0,1981.0,1968.0,2532.0,2572.0,2576.0,2700.0,2804.0,2170.0,40.4,0.1722,0.04315,-0.2151,634.0
-73.96147833,40.78024333,2021-07-24 15:41:00,0.974633348,POINT (-73.96147833 40.78024333),0.1665249896579677,0.8644141525857847,27.01353890126645,47.41568307340456,3.1838472531661237,148.75213399975243,604.9300382565083,978.0,978.0,1600.0,1776.0,1985.0,1968.0,2532.0,2572.0,2400.0,2700.0,2804.0,2170.0,40.4,0.1831,0.04315,-0.233,634.0
-73.96143,40.78020333,2021-07-24 15:42:00,0.976797063,POINT (-73.96143 40.78020333),0.16639097599217,0.8647584329546956,27.04322729130325,47.45359144779418,3.2,151.62637069523421,598.2412337902973,978.0,978.0,1741.0,1890.0,1932.0,1968.0,2532.0,2572.0,2736.0,2700.0,2804.0,2170.0,40.4,0.1528,0.04315,-0.1927,634.0
-73.96137667,40.78017,2021-07-24 15:42:00,0.976797063,POINT (-73.96137667 40.78017),0.16631729577536702,0.8650249646516877,27.043225259007745,47.45353251122452,3.2000000000000006,151.625598422942,598.2554395358835,978.0,978.0,1741.0,1890.0,1932.0,1968.0,2532.0,2572.0,2736.0,2700.0,2804.0,2170.0,40.4,0.1528,0.04315,-0.1927,634.0
-73.96130833,40.780145,2021-07-24 15:42:00,0.981124492,POINT (-73.96130833 40.780145),0.16634458691139398,0.8651812871492561,27.043225214046384,47.45353120734511,3.2,151.6255813376255,598.255753815783,919.0,919.0,1408.0,1568.0,1665.0,1516.0,1666.0,1748.0,1939.0,1805.0,1704.0,1684.0,40.4,0.0543,-0.01275,-0.1077,20.0
-73.96124,40.78012167,2021-07-24 15:42:00,0.981124492,POINT (-73.96124 40.78012167),0.16638310910588294,0.8653178699622117,27.043225413418842,47.45353698914639,3.2,151.6256570991596,598.2543602023012,919.0,919.0,1343.0,1308.0,1414.0,1516.0,1666.0,1748.0,1711.0,1805.0,1704.0,1684.0,40.4,0.1439,-0.01275,-0.131,20.0
